item_id,order_id,product_id,product_name,category,quantity,unit_price,line_total,discount_pct,discount_amount,final_price
ITEM00093438,ORD033125,P0028,Harvest Gold Bread,"Dairy, Bread & Eggs",1,42,42,10,4.2,37.8
ITEM00093439,ORD033125,P0264,Garnier Face Wash 100g,Personal Care,1,145,145,0,0.0,145.0
ITEM00093440,ORD033125,P0053,Orange 500g,Fruits & Vegetables,1,50,50,0,0.0,50.0
ITEM00093441,ORD033126,P0215,Complan Chocolate 500g,"Tea, Coffee & Health Drinks",1,360,360,0,0.0,360.0
ITEM00093442,ORD033126,P0083,Maaza Mango Drink 1.2L,Cold Drinks & Juices,1,60,60,10,6.0,54.0
ITEM00093443,ORD033126,P0277,Pampers Baby Diapers M 18pc,Baby Care,1,595,595,0,0.0,595.0
ITEM00093444,ORD033127,P0270,Vicks VapoRub 50ml,Personal Care,1,145,145,5,7.25,137.75
ITEM00093445,ORD033127,P0211,Nescafe Sunrise Premium 50g,"Tea, Coffee & Health Drinks",1,145,145,0,0.0,145.0
ITEM00093446,ORD033127,P0083,Maaza Mango Drink 1.2L,Cold Drinks & Juices,3,60,180,0,0.0,180.0
ITEM00093447,ORD033128,P0020,Farm Fresh White Eggs 6 pcs,"Dairy, Bread & Eggs",1,48,48,0,0.0,48.0
ITEM00093448,ORD033128,P0108,Parle 20-20 Cashew Cookies 400g,Snacks & Munchies,1,55,55,5,2.75,52.25
ITEM00093449,ORD033128,P0116,Cornitos Nacho Chips 150g,Snacks & Munchies,1,70,70,0,0.0,70.0
ITEM00093450,ORD033128,P0237,Hit Cockroach Killer 625ml,Cleaning & Household,1,245,245,0,0.0,245.0
ITEM00093451,ORD033128,P0220,Lipton Green Tea 25 Bags,"Tea, Coffee & Health Drinks",1,125,125,0,0.0,125.0
ITEM00093452,ORD033128,P0024,Amul Lassi 200ml,"Dairy, Bread & Eggs",1,25,25,0,0.0,25.0
ITEM00093453,ORD033128,P0117,Maggi Masala Noodles 70g,Breakfast & Instant Food,1,14,14,0,0.0,14.0
ITEM00093454,ORD033129,P0207,Brooke Bond Taj Mahal 1kg,"Tea, Coffee & Health Drinks",1,520,520,0,0.0,520.0
ITEM00093455,ORD033130,P0271,Dettol Antiseptic Liquid 550ml,Personal Care,1,195,195,0,0.0,195.0
ITEM00093456,ORD033130,P0267,Dettol Handwash Refill 750ml,Personal Care,1,145,145,0,0.0,145.0
ITEM00093457,ORD033130,P0007,Amul Fresh Cream 250ml,"Dairy, Bread & Eggs",1,85,85,10,8.5,76.5
ITEM00093458,ORD033130,P0035,Garlic 250g,Fruits & Vegetables,1,55,55,0,0.0,55.0
ITEM00093459,ORD033130,P0045,Ladies Finger 500g,Fruits & Vegetables,1,40,40,0,0.0,40.0
ITEM00093460,ORD033130,P0106,Hide & Seek 240g,Snacks & Munchies,2,50,100,0,0.0,100.0
ITEM00093461,ORD033130,P0066,Fanta 750ml,Cold Drinks & Juices,2,40,80,0,0.0,80.0
ITEM00093462,ORD033131,P0146,India Gate Basmati Rice 1kg,"Atta, Rice & Dal",2,190,380,10,38.0,342.0
ITEM00093463,ORD033131,P0239,Savlon Handwash 750ml,Cleaning & Household,1,135,135,0,0.0,135.0
ITEM00093464,ORD033131,P0226,Domex Toilet Cleaner 1L,Cleaning & Household,1,135,135,0,0.0,135.0
ITEM00093465,ORD033132,P0145,Pillsbury Chakki Fresh Atta 5kg,"Atta, Rice & Dal",1,240,240,0,0.0,240.0
ITEM00093466,ORD033132,P0128,MTR Dosa Mix 500g,Breakfast & Instant Food,1,75,75,0,0.0,75.0
ITEM00093467,ORD033132,P0246,Lux Soap 125g (3 pack),Personal Care,1,125,125,0,0.0,125.0
ITEM00093468,ORD033133,P0122,Sunfeast Yippee 420g,Breakfast & Instant Food,1,60,60,0,0.0,60.0
ITEM00093469,ORD033133,P0240,Dettol Handwash 750ml,Cleaning & Household,1,155,155,0,0.0,155.0
ITEM00093470,ORD033134,P0040,Beans 500g,Fruits & Vegetables,1,45,45,0,0.0,45.0
ITEM00093471,ORD033135,P0196,Hersheys Chocolate Syrup 623g,Sauces & Spreads,1,325,325,0,0.0,325.0
ITEM00093472,ORD033135,P0203,Maggi Pichkoo 90g,Sauces & Spreads,1,45,45,0,0.0,45.0
ITEM00093473,ORD033135,P0242,Dettol Soap 125g (4 pack),Personal Care,1,145,145,0,0.0,145.0
ITEM00093474,ORD033135,P0052,Pomegranate 1pc,Fruits & Vegetables,1,85,85,0,0.0,85.0
ITEM00093475,ORD033135,P0097,Haldirams Aloo Bhujia 200g,Snacks & Munchies,1,50,50,5,2.5,47.5
ITEM00093476,ORD033136,P0042,Cabbage 1pc,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00093477,ORD033136,P0252,Colgate Total 300g,Personal Care,1,185,185,0,0.0,185.0
ITEM00093478,ORD033136,P0054,Sweet Lime 500g,Fruits & Vegetables,1,45,45,0,0.0,45.0
ITEM00093479,ORD033137,P0085,Paper Boat Jaljeera 250ml,Cold Drinks & Juices,3,40,120,0,0.0,120.0
ITEM00093480,ORD033137,P0069,Bisleri Water 1L,Cold Drinks & Juices,2,20,40,5,2.0,38.0
ITEM00093481,ORD033137,P0261,Vaseline Petroleum Jelly 100ml,Personal Care,1,105,105,0,0.0,105.0
ITEM00093482,ORD033138,P0223,Pril Dishwash Liquid 750ml,Cleaning & Household,2,105,210,0,0.0,210.0
ITEM00093483,ORD033138,P0005,Heritage Fresh Milk 500ml,"Dairy, Bread & Eggs",1,30,30,10,3.0,27.0
ITEM00093484,ORD033138,P0142,Aashirvaad Atta 5kg,"Atta, Rice & Dal",1,240,240,0,0.0,240.0
ITEM00093485,ORD033138,P0242,Dettol Soap 125g (4 pack),Personal Care,1,145,145,0,0.0,145.0
ITEM00093486,ORD033139,P0101,Parle G Biscuits 376g,Snacks & Munchies,1,40,40,0,0.0,40.0
ITEM00093487,ORD033140,P0179,Kissan Tomato Sauce 1kg,"Masala, Oil & More",1,125,125,0,0.0,125.0
ITEM00093488,ORD033140,P0025,Mother Dairy Mishti Doi 400g,"Dairy, Bread & Eggs",1,42,42,0,0.0,42.0
ITEM00093489,ORD033140,P0152,Tata Sampann Toor Dal 1kg,"Atta, Rice & Dal",1,160,160,0,0.0,160.0
ITEM00093490,ORD033140,P0261,Vaseline Petroleum Jelly 100ml,Personal Care,1,105,105,0,0.0,105.0
ITEM00093491,ORD033140,P0047,Radish White 500g,Fruits & Vegetables,1,30,30,0,0.0,30.0
ITEM00093492,ORD033141,P0023,Amul Kool Milk Drink 200ml,"Dairy, Bread & Eggs",1,20,20,0,0.0,20.0
ITEM00093493,ORD033141,P0128,MTR Dosa Mix 500g,Breakfast & Instant Food,1,75,75,0,0.0,75.0
ITEM00093494,ORD033142,P0252,Colgate Total 300g,Personal Care,1,185,185,0,0.0,185.0
ITEM00093495,ORD033142,P0177,Maggi Magic Cubes 40g,"Masala, Oil & More",1,20,20,0,0.0,20.0
ITEM00093496,ORD033143,P0272,Cotton Buds 100pc,Personal Care,1,45,45,0,0.0,45.0
ITEM00093497,ORD033143,P0214,Boost Health Drink 500g,"Tea, Coffee & Health Drinks",1,265,265,0,0.0,265.0
ITEM00093498,ORD033143,P0138,Bambino Vermicelli 175g,Breakfast & Instant Food,1,25,25,0,0.0,25.0
ITEM00093499,ORD033144,P0105,Oreo Original 300g,Snacks & Munchies,1,40,40,10,4.0,36.0
ITEM00093500,ORD033144,P0128,MTR Dosa Mix 500g,Breakfast & Instant Food,2,75,150,0,0.0,150.0
ITEM00093501,ORD033144,P0056,Papaya 1pc,Fruits & Vegetables,1,45,45,0,0.0,45.0
ITEM00093502,ORD033145,P0247,Clinic Plus Shampoo 650ml,Personal Care,1,265,265,0,0.0,265.0
ITEM00093503,ORD033145,P0281,Johnson Baby Soap 100g,Baby Care,2,55,110,10,11.0,99.0
ITEM00093504,ORD033145,P0048,Bottle Gourd 1pc,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00093505,ORD033146,P0241,Origami Tissues 100 Pulls,Cleaning & Household,1,45,45,10,4.5,40.5
ITEM00093506,ORD033147,P0097,Haldirams Aloo Bhujia 200g,Snacks & Munchies,1,50,50,0,0.0,50.0
ITEM00093507,ORD033147,P0071,Kinley Water 1L,Cold Drinks & Juices,2,20,40,0,0.0,40.0
ITEM00093508,ORD033147,P0148,Daawat Basmati Rice 1kg,"Atta, Rice & Dal",1,180,180,0,0.0,180.0
ITEM00093509,ORD033148,P0118,Maggi Masala Noodles 280g (4pack),Breakfast & Instant Food,1,52,52,0,0.0,52.0
ITEM00093510,ORD033148,P0091,Lays American Style Cream & Onion 50g,Snacks & Munchies,2,20,40,0,0.0,40.0
ITEM00093511,ORD033148,P0114,Too Yumm Veggie Stix 56g,Snacks & Munchies,1,35,35,0,0.0,35.0
ITEM00093512,ORD033149,P0044,Brinjal 500g,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00093513,ORD033149,P0114,Too Yumm Veggie Stix 56g,Snacks & Munchies,1,35,35,0,0.0,35.0
ITEM00093514,ORD033149,P0148,Daawat Basmati Rice 1kg,"Atta, Rice & Dal",1,180,180,0,0.0,180.0
ITEM00093515,ORD033149,P0109,Cadbury Dairy Milk Silk 60g,Snacks & Munchies,1,100,100,5,5.0,95.0
ITEM00093516,ORD033150,P0092,Kurkure Masala Munch 90g,Snacks & Munchies,1,20,20,5,1.0,19.0
ITEM00093517,ORD033151,P0085,Paper Boat Jaljeera 250ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00093518,ORD033151,P0257,Gillette Shaving Cream 418g,Personal Care,2,265,530,0,0.0,530.0
ITEM00093519,ORD033152,P0050,Banana Robusta 6pcs,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00093520,ORD033152,P0127,MTR Idli Mix 500g,Breakfast & Instant Food,2,75,150,5,7.5,142.5
ITEM00093521,ORD033152,P0109,Cadbury Dairy Milk Silk 60g,Snacks & Munchies,1,100,100,0,0.0,100.0
ITEM00093522,ORD033152,P0290,Himalaya Baby Wipes 72pc,Baby Care,1,165,165,0,0.0,165.0
ITEM00093523,ORD033152,P0212,Bru Gold 100g,"Tea, Coffee & Health Drinks",2,345,690,0,0.0,690.0
ITEM00093524,ORD033152,P0171,Everest Turmeric Powder 200g,"Masala, Oil & More",1,95,95,10,9.5,85.5
ITEM00093525,ORD033153,P0152,Tata Sampann Toor Dal 1kg,"Atta, Rice & Dal",1,160,160,0,0.0,160.0
ITEM00093526,ORD033153,P0258,Gillette Mach 3 Razor,Personal Care,1,285,285,0,0.0,285.0
ITEM00093527,ORD033154,P0088,Nestle Iced Tea Lemon 500ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00093528,ORD033154,P0054,Sweet Lime 500g,Fruits & Vegetables,1,45,45,0,0.0,45.0
ITEM00093529,ORD033154,P0114,Too Yumm Veggie Stix 56g,Snacks & Munchies,1,35,35,0,0.0,35.0
ITEM00093530,ORD033154,P0037,Curry Leaves 100g,Fruits & Vegetables,1,20,20,5,1.0,19.0
ITEM00093531,ORD033155,P0067,Mountain Dew 750ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00093532,ORD033155,P0265,Lakmé Face Cream 60g,Personal Care,1,295,295,0,0.0,295.0
ITEM00093533,ORD033156,P0022,Farm Fresh White Eggs 10 pcs,"Dairy, Bread & Eggs",1,75,75,0,0.0,75.0
ITEM00093534,ORD033157,P0005,Heritage Fresh Milk 500ml,"Dairy, Bread & Eggs",1,30,30,0,0.0,30.0
ITEM00093535,ORD033157,P0173,Everest Coriander Powder 200g,"Masala, Oil & More",1,65,65,0,0.0,65.0
ITEM00093536,ORD033158,P0010,Nestle Dahi 400g,"Dairy, Bread & Eggs",2,35,70,0,0.0,70.0
ITEM00093537,ORD033158,P0169,MDH Garam Masala 100g,"Masala, Oil & More",1,90,90,0,0.0,90.0
ITEM00093538,ORD033158,P0147,India Gate Basmati Rice 5kg,"Atta, Rice & Dal",2,900,1800,0,0.0,1800.0
ITEM00093539,ORD033159,P0111,5 Star Chocolate 40g,Snacks & Munchies,2,25,50,0,0.0,50.0
ITEM00093540,ORD033159,P0044,Brinjal 500g,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00093541,ORD033160,P0244,Dove Soap 125g (3 pack),Personal Care,1,180,180,0,0.0,180.0
ITEM00093542,ORD033160,P0005,Heritage Fresh Milk 500ml,"Dairy, Bread & Eggs",1,30,30,0,0.0,30.0
ITEM00093543,ORD033161,P0070,Bisleri Water 2L,Cold Drinks & Juices,2,35,70,0,0.0,70.0
ITEM00093544,ORD033161,P0194,Kissan Pineapple Jam 500g,Sauces & Spreads,1,135,135,0,0.0,135.0
ITEM00093545,ORD033162,P0222,Vim Dishwash Bar 600g,Cleaning & Household,1,55,55,0,0.0,55.0
ITEM00093546,ORD033162,P0096,Pringles Original 107g,Snacks & Munchies,1,130,130,0,0.0,130.0
ITEM00093547,ORD033162,P0174,Catch Cumin Powder 100g,"Masala, Oil & More",1,70,70,0,0.0,70.0
ITEM00093548,ORD033163,P0076,Real Fruit Juice Mixed Fruit 1L,Cold Drinks & Juices,1,130,130,0,0.0,130.0
ITEM00093549,ORD033163,P0069,Bisleri Water 1L,Cold Drinks & Juices,1,20,20,0,0.0,20.0
ITEM00093550,ORD033163,P0095,Doritos Nacho Cheese 150g,Snacks & Munchies,1,75,75,0,0.0,75.0
ITEM00093551,ORD033163,P0210,Bru Instant Coffee 50g,"Tea, Coffee & Health Drinks",1,175,175,0,0.0,175.0
ITEM00093552,ORD033163,P0222,Vim Dishwash Bar 600g,Cleaning & Household,1,55,55,5,2.75,52.25
ITEM00093553,ORD033164,P0039,Carrot 500g,Fruits & Vegetables,1,30,30,0,0.0,30.0
ITEM00093554,ORD033164,P0198,Funfoods Peri Peri Sauce 325g,Sauces & Spreads,1,130,130,0,0.0,130.0
ITEM00093555,ORD033164,P0166,Poha Thick 500g,"Atta, Rice & Dal",1,45,45,0,0.0,45.0
ITEM00093556,ORD033164,P0102,Britannia Good Day Butter 600g,Snacks & Munchies,1,80,80,0,0.0,80.0
ITEM00093557,ORD033164,P0069,Bisleri Water 1L,Cold Drinks & Juices,2,20,40,0,0.0,40.0
ITEM00093558,ORD033165,P0063,Pepsi 2L,Cold Drinks & Juices,2,90,180,0,0.0,180.0
ITEM00093559,ORD033165,P0022,Farm Fresh White Eggs 10 pcs,"Dairy, Bread & Eggs",1,75,75,5,3.75,71.25
ITEM00093560,ORD033166,P0180,Maggi Hot & Sweet Sauce 1kg,"Masala, Oil & More",2,140,280,0,0.0,280.0
ITEM00093561,ORD033166,P0172,Everest Red Chilli Powder 200g,"Masala, Oil & More",2,105,210,0,0.0,210.0
ITEM00093562,ORD033166,P0096,Pringles Original 107g,Snacks & Munchies,1,130,130,0,0.0,130.0
ITEM00093563,ORD033166,P0106,Hide & Seek 240g,Snacks & Munchies,1,50,50,0,0.0,50.0
ITEM00093564,ORD033166,P0033,Green Chilli 100g,Fruits & Vegetables,1,15,15,0,0.0,15.0
ITEM00093565,ORD033167,P0099,Haldirams Sev Bhujia 400g,Snacks & Munchies,2,95,190,0,0.0,190.0
ITEM00093566,ORD033167,P0125,Maggi Hot Heads 73g,Breakfast & Instant Food,1,25,25,0,0.0,25.0
ITEM00093567,ORD033167,P0270,Vicks VapoRub 50ml,Personal Care,1,145,145,0,0.0,145.0
ITEM00093568,ORD033167,P0106,Hide & Seek 240g,Snacks & Munchies,1,50,50,0,0.0,50.0
ITEM00093569,ORD033167,P0259,Veet Hair Removal Cream 100g,Personal Care,1,215,215,0,0.0,215.0
ITEM00093570,ORD033167,P0114,Too Yumm Veggie Stix 56g,Snacks & Munchies,1,35,35,0,0.0,35.0
ITEM00093571,ORD033168,P0026,Britannia Bread Large,"Dairy, Bread & Eggs",1,40,40,0,0.0,40.0
ITEM00093572,ORD033168,P0138,Bambino Vermicelli 175g,Breakfast & Instant Food,1,25,25,10,2.5,22.5
ITEM00093573,ORD033169,P0021,Farm Fresh Brown Eggs 6 pcs,"Dairy, Bread & Eggs",1,60,60,0,0.0,60.0
ITEM00093574,ORD033170,P0199,Veeba Sandwich Spread 275g,Sauces & Spreads,1,90,90,0,0.0,90.0
ITEM00093575,ORD033171,P0045,Ladies Finger 500g,Fruits & Vegetables,1,40,40,0,0.0,40.0
ITEM00093576,ORD033171,P0095,Doritos Nacho Cheese 150g,Snacks & Munchies,1,75,75,0,0.0,75.0
ITEM00093577,ORD033171,P0078,Tropicana Orange 1L,Cold Drinks & Juices,1,145,145,0,0.0,145.0
ITEM00093578,ORD033172,P0098,Haldirams Moong Dal 200g,Snacks & Munchies,1,55,55,0,0.0,55.0
ITEM00093579,ORD033172,P0252,Colgate Total 300g,Personal Care,1,185,185,0,0.0,185.0
ITEM00093580,ORD033172,P0001,Amul Taaza Toned Milk 500ml,"Dairy, Bread & Eggs",1,28,28,0,0.0,28.0
ITEM00093581,ORD033173,P0183,Sundrop Sunflower Oil 1L,"Masala, Oil & More",1,155,155,0,0.0,155.0
ITEM00093582,ORD033174,P0246,Lux Soap 125g (3 pack),Personal Care,1,125,125,0,0.0,125.0
ITEM00093583,ORD033174,P0165,Rava Medium 500g,"Atta, Rice & Dal",1,35,35,0,0.0,35.0
ITEM00093584,ORD033175,P0105,Oreo Original 300g,Snacks & Munchies,1,40,40,0,0.0,40.0
ITEM00093585,ORD033175,P0124,Knorr Hot & Sour Veg Soup 42g,Breakfast & Instant Food,1,35,35,10,3.5,31.5
ITEM00093586,ORD033175,P0126,Pasta Treat Penne 500g,Breakfast & Instant Food,1,85,85,0,0.0,85.0
ITEM00093587,ORD033175,P0103,Britannia Marie Gold 250g,Snacks & Munchies,2,32,64,0,0.0,64.0
ITEM00093588,ORD033175,P0238,Scotch Brite Scrub Pad 3pc,Cleaning & Household,1,75,75,5,3.75,71.25
ITEM00093589,ORD033176,P0098,Haldirams Moong Dal 200g,Snacks & Munchies,1,55,55,0,0.0,55.0
ITEM00093590,ORD033176,P0230,Tide Plus 2kg,Cleaning & Household,1,285,285,0,0.0,285.0
ITEM00093591,ORD033176,P0009,Mother Dairy Curd 400g,"Dairy, Bread & Eggs",1,30,30,0,0.0,30.0
ITEM00093592,ORD033177,P0163,Brown Sugar 500g,"Atta, Rice & Dal",1,50,50,0,0.0,50.0
ITEM00093593,ORD033177,P0007,Amul Fresh Cream 250ml,"Dairy, Bread & Eggs",2,85,170,0,0.0,170.0
ITEM00093594,ORD033177,P0179,Kissan Tomato Sauce 1kg,"Masala, Oil & More",1,125,125,10,12.5,112.5
ITEM00093595,ORD033177,P0101,Parle G Biscuits 376g,Snacks & Munchies,1,40,40,0,0.0,40.0
ITEM00093596,ORD033177,P0100,Bikaji Bhujia 200g,Snacks & Munchies,1,48,48,10,4.8,43.2
ITEM00093597,ORD033178,P0140,McCain French Fries 420g,Breakfast & Instant Food,1,145,145,0,0.0,145.0
ITEM00093598,ORD033178,P0207,Brooke Bond Taj Mahal 1kg,"Tea, Coffee & Health Drinks",1,520,520,0,0.0,520.0
ITEM00093599,ORD033179,P0073,Red Bull Energy Drink 250ml,Cold Drinks & Juices,1,125,125,0,0.0,125.0
ITEM00093600,ORD033179,P0099,Haldirams Sev Bhujia 400g,Snacks & Munchies,1,95,95,0,0.0,95.0
ITEM00093601,ORD033179,P0230,Tide Plus 2kg,Cleaning & Household,1,285,285,0,0.0,285.0
ITEM00093602,ORD033179,P0069,Bisleri Water 1L,Cold Drinks & Juices,1,20,20,0,0.0,20.0
ITEM00093603,ORD033179,P0061,Coca Cola 2.25L,Cold Drinks & Juices,2,95,190,0,0.0,190.0
ITEM00093604,ORD033180,P0220,Lipton Green Tea 25 Bags,"Tea, Coffee & Health Drinks",1,125,125,0,0.0,125.0
ITEM00093605,ORD033180,P0020,Farm Fresh White Eggs 6 pcs,"Dairy, Bread & Eggs",1,48,48,0,0.0,48.0
ITEM00093606,ORD033180,P0059,Pineapple 1pc,Fruits & Vegetables,1,55,55,0,0.0,55.0
ITEM00093607,ORD033181,P0100,Bikaji Bhujia 200g,Snacks & Munchies,1,48,48,0,0.0,48.0
ITEM00093608,ORD033181,P0163,Brown Sugar 500g,"Atta, Rice & Dal",1,50,50,0,0.0,50.0
ITEM00093609,ORD033182,P0014,Amul Cheese Slices 200g,"Dairy, Bread & Eggs",2,130,260,5,13.0,247.0
ITEM00093610,ORD033183,P0042,Cabbage 1pc,Fruits & Vegetables,1,35,35,0,0.0,35.0
ITEM00093611,ORD033183,P0049,Bitter Gourd 500g,Fruits & Vegetables,1,45,45,0,0.0,45.0
ITEM00093612,ORD033183,P0024,Amul Lassi 200ml,"Dairy, Bread & Eggs",1,25,25,0,0.0,25.0
ITEM00093613,ORD033184,P0083,Maaza Mango Drink 1.2L,Cold Drinks & Juices,1,60,60,0,0.0,60.0
ITEM00093614,ORD033184,P0057,Grapes Green 500g,Fruits & Vegetables,1,90,90,0,0.0,90.0
ITEM00093615,ORD033184,P0254,Pepsodent 200g,Personal Care,1,85,85,0,0.0,85.0
ITEM00093616,ORD033184,P0024,Amul Lassi 200ml,"Dairy, Bread & Eggs",3,25,75,0,0.0,75.0
ITEM00093617,ORD033184,P0032,Potato 1kg,Fruits & Vegetables,1,28,28,0,0.0,28.0
ITEM00093618,ORD033185,P0166,Poha Thick 500g,"Atta, Rice & Dal",1,45,45,5,2.25,42.75
ITEM00093619,ORD033186,P0039,Carrot 500g,Fruits & Vegetables,1,30,30,0,0.0,30.0
ITEM00093620,ORD033186,P0020,Farm Fresh White Eggs 6 pcs,"Dairy, Bread & Eggs",1,48,48,0,0.0,48.0
ITEM00093621,ORD033186,P0227,Colin Glass Cleaner 500ml,Cleaning & Household,1,155,155,0,0.0,155.0
ITEM00093622,ORD033186,P0013,Britannia Butter 100g,"Dairy, Bread & Eggs",1,54,54,0,0.0,54.0
ITEM00093623,ORD033186,P0169,MDH Garam Masala 100g,"Masala, Oil & More",1,90,90,0,0.0,90.0
ITEM00093624,ORD033187,P0067,Mountain Dew 750ml,Cold Drinks & Juices,3,40,120,0,0.0,120.0
ITEM00093625,ORD033187,P0123,Knorr Chicken Soup 40g,Breakfast & Instant Food,1,35,35,0,0.0,35.0
ITEM00093626,ORD033187,P0024,Amul Lassi 200ml,"Dairy, Bread & Eggs",1,25,25,0,0.0,25.0
ITEM00093627,ORD033188,P0028,Harvest Gold Bread,"Dairy, Bread & Eggs",2,42,84,0,0.0,84.0
ITEM00093628,ORD033188,P0243,Lifebuoy Soap 125g (4 pack),Personal Care,1,115,115,0,0.0,115.0
ITEM00093629,ORD033188,P0187,Parachute Coconut Oil 500ml,"Masala, Oil & More",2,195,390,0,0.0,390.0
ITEM00093630,ORD033188,P0045,Ladies Finger 500g,Fruits & Vegetables,1,40,40,0,0.0,40.0
ITEM00093631,ORD033189,P0139,Haldiram Moong Dal 200g,Breakfast & Instant Food,1,55,55,0,0.0,55.0
ITEM00093632,ORD033189,P0020,Farm Fresh White Eggs 6 pcs,"Dairy, Bread & Eggs",1,48,48,0,0.0,48.0
ITEM00093633,ORD033189,P0231,Comfort Fabric Conditioner 860ml,Cleaning & Household,1,195,195,0,0.0,195.0
ITEM00093634,ORD033190,P0179,Kissan Tomato Sauce 1kg,"Masala, Oil & More",1,125,125,0,0.0,125.0
ITEM00093635,ORD033190,P0218,Proteinex Powder 250g,"Tea, Coffee & Health Drinks",1,285,285,0,0.0,285.0
ITEM00093636,ORD033190,P0259,Veet Hair Removal Cream 100g,Personal Care,1,215,215,0,0.0,215.0
ITEM00093637,ORD033191,P0009,Mother Dairy Curd 400g,"Dairy, Bread & Eggs",3,30,90,0,0.0,90.0
ITEM00093638,ORD033192,P0026,Britannia Bread Large,"Dairy, Bread & Eggs",1,40,40,0,0.0,40.0
ITEM00093639,ORD033192,P0119,Maggi Atta Noodles 320g,Breakfast & Instant Food,1,54,54,0,0.0,54.0
ITEM00093640,ORD033192,P0037,Curry Leaves 100g,Fruits & Vegetables,1,20,20,0,0.0,20.0
ITEM00093641,ORD033192,P0129,MTR Rava Idli 500g,Breakfast & Instant Food,1,70,70,0,0.0,70.0
ITEM00093642,ORD033192,P0060,Coca Cola 750ml,Cold Drinks & Juices,1,40,40,0,0.0,40.0
ITEM00093643,ORD033193,P0016,Amul Processed Cheese Block 200g,"Dairy, Bread & Eggs",3,110,330,0,0.0,330.0
ITEM00093644,ORD033193,P0139,Haldiram Moong Dal 200g,Breakfast & Instant Food,1,55,55,0,0.0,55.0
ITEM00093645,ORD033194,P0266,Johnson Baby Powder 400g,Personal Care,2,285,570,0,0.0,570.0
ITEM00093646,ORD033195,P0060,Coca Cola 750ml,Cold Drinks & Juices,3,40,120,0,0.0,120.0
ITEM00093647,ORD033195,P0209,Nescafe Classic 50g,"Tea, Coffee & Health Drinks",1,215,215,0,0.0,215.0
ITEM00093648,ORD033195,P0155,Tata Sampann Masoor Dal 500g,"Atta, Rice & Dal",1,75,75,5,3.75,71.25
ITEM00093649,ORD033196,P0070,Bisleri Water 2L,Cold Drinks & Juices,1,35,35,0,0.0,35.0
ITEM00093650,ORD033196,P0253,Colgate Maxfresh 150g,Personal Care,1,105,105,0,0.0,105.0
ITEM00093651,ORD033197,P0053,Orange 500g,Fruits & Vegetables,1,50,50,10,5.0,45.0
ITEM00093652,ORD033197,P0058,Mango (Seasonal),Fruits & Vegetables,1,120,120,10,12.0,108.0
ITEM00093653,ORD033197,P0091,Lays American Style Cream & Onion 50g,Snacks & Munchies,1,20,20,0,0.0,20.0
ITEM00093654,ORD033197,P0246,Lux Soap 125g (3 pack),Personal Care,1,125,125,0,0.0,125.0
ITEM00093655,ORD033197,P0078,Tropicana Orange 1L,Cold Drinks & Juices,1,145,145,0,0.0,145.0
ITEM00093656,ORD033198,P0039,Carrot 500g,Fruits & Vegetables,1,30,30,0,0.0,30.0
ITEM00093657,ORD033198,P0266,Johnson Baby Powder 400g,Personal Care,1,285,285,5,14.25,270.75
ITEM00093658,ORD033198,P0092,Kurkure Masala Munch 90g,Snacks & Munchies,1,20,20,0,0.0,20.0
ITEM00093659,ORD033198,P0002,Amul Taaza Toned Milk 1L,"Dairy, Bread & Eggs",1,56,56,0,0.0,56.0
ITEM00093660,ORD033198,P0231,Comfort Fabric Conditioner 860ml,Cleaning & Household,1,195,195,0,0.0,195.0
ITEM00093661,ORD033198,P0016,Amul Processed Cheese Block 200g,"Dairy, Bread & Eggs",1,110,110,10,11.0,99.0
ITEM00093662,ORD033198,P0262,Ponds Face Cream 100ml,Personal Care,1,235,235,0,0.0,235.0
ITEM00093663,ORD033199,P0266,Johnson Baby Powder 400g,Personal Care,1,285,285,0,0.0,285.0
ITEM00093664,ORD033200,P0137,MTR Vermicelli Roasted 440g,Breakfast & Instant Food,1,55,55,0,0.0,55.0
ITEM00093665,ORD033200,P0267,Dettol Handwash Refill 750ml,Personal Care,1,145,145,5,7.25,137.75
ITEM00093666,ORD033200,P0023,Amul Kool Milk Drink 200ml,"Dairy, Bread & Eggs",1,20,20,5,1.0,19.0
ITEM00093667,ORD033201,P0180,Maggi Hot & Sweet Sauce 1kg,"Masala, Oil & More",1,140,140,0,0.0,140.0
ITEM00093668,ORD033201,P0215,Complan Chocolate 500g,"Tea, Coffee & Health Drinks",1,360,360,0,0.0,360.0
ITEM00093669,ORD033201,P0246,Lux Soap 125g (3 pack),Personal Care,1,125,125,0,0.0,125.0
ITEM00093670,ORD033201,P0024,Amul Lassi 200ml,"Dairy, Bread & Eggs",1,25,25,5,1.25,23.75
ITEM00093671,ORD033201,P0259,Veet Hair Removal Cream 100g,Personal Care,1,215,215,0,0.0,215.0
ITEM00093672,ORD033202,P0183,Sundrop Sunflower Oil 1L,"Masala, Oil & More",1,155,155,0,0.0,155.0
